Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
1991,ALASKA,"SHARK, DOGFISH, SPINY",5817,3,879,Public,Commercial,Squalus acanthias,160617,AKFINHIST
1991,ALASKA,"SHARKS, CHONDRICHTHYES (CLASS) **",187673,85,45087,Public,Commercial,Chondrichthyes,159785,AKFINHIST
1991,ALASKA,"SHRIMPS, PENAEID **",3726198,1690,2724680,Public,Commercial,Penaeidae,95602,AKFINHIST
1991,ALASKA,"SKATES, RAJIDAE (FAMILY) **",5263058,2387,1545187,Public,Commercial,Rajidae,160845,AKFINHIST
1991,ALASKA,"SMELT, EULACHON",12105,5,6040,Public,Commercial,Thaleichthys pacificus,162051,AKFINHIST
1991,ALASKA,SMELTS **,75227,34,37530,Public,Commercial,Osmeridae,162028,AKFINHIST
1991,ALASKA,"SOLE, DOVER",4219682,1914,463947,Public,Commercial,Microstomus pacificus,172887,AKFINHIST
1991,ALASKA,"SOLE, ENGLISH",3963,2,264,Public,Commercial,Parophrys vetulus,172921,AKFINHIST
1991,ALASKA,"SOLE, FLATHEAD",4493631,2038,437139,Public,Commercial,Hippoglossoides elassodon,172875,AKFINHIST
1991,ALASKA,"SOLE, REX",3886386,1763,456224,Public,Commercial,Glyptocephalus zachirus,172978,AKFINHIST
1991,ALASKA,"SOLE, ROCK",55741792,25284,6247400,Public,Commercial,Paraplagusia bilineata,173105,AKFINHIST
1991,ALASKA,"SOLE, YELLOWFIN",162798622,73845,19700123,Public,Commercial,Limanda aspera,172907,AKFINHIST
1991,ALASKA,"SQUIDS, LOLIGINIDAE **",730809,331,73615,Public,Commercial,Loliginidae,82369,AKFINHIST
1991,ALASKA,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",210680,96,82629,Public,Commercial,Strongylocentrotus,157968,AKFINHIST
1991,ALASKA,"VERTEBRATES, JAWED",370412,168,72009,Public,Commercial,Gnathostomata ,914179,AKFINHIST
1990,ALASKA,ABALONES **,68386,31,373905,Public,Commercial,Haliotidae,69492,AKFINHIST
1990,ALASKA,"CLAM, PACIFIC GEODUCK",270806,123,137600,Public,Commercial,Panopea abrupta,81779,AKFINHIST
1990,ALASKA,CLAMS **,360617,164,208106,Public,Commercial,Bivalvia,79118,AKFINHIST
1990,ALASKA,"COD, PACIFIC",523768974,237580,91769437,Public,Commercial,Gadus macrocephalus,164711,AKFINHIST
1990,ALASKA,"CRAB, DUNGENESS",8141865,3693,12400531,Public,Commercial,Cancer magister,98675,AKFINHIST
1990,ALASKA,"CRAB, KING **",34109272,15472,148205877,Public,Commercial,Paralithodes,97934,AKFINHIST
1990,ALASKA,"CRAB, SNOW",160024686,72587,100015433,Public,Commercial,Chionoecetes opilio,98428,AKFINHIST
1990,ALASKA,"CRAB, SOUTHERN TANNER",54831176,24871,91832613,Public,Commercial,Chionoecetes bairdi,98429,AKFINHIST
1990,ALASKA,CRUSTACEANS **,2210558,1003,1300037,Public,Commercial,Crustacea,83677,AKFINHIST
1990,ALASKA,FLATFISHES **,22412395,10166,2976322,Public,Commercial,Pleuronectiformes,172702,AKFINHIST
1990,ALASKA,"FLOUNDER, ARROWTOOTH",10492890,4760,448362,Public,Commercial,Atheresthes stomias,172862,AKFINHIST
1990,ALASKA,"FLOUNDER, STARRY",214391,97,39727,Public,Commercial,Platichthys stellatus,172893,AKFINHIST
1990,ALASKA,"FLOUNDERS, RIGHTEYE **",6291408,2854,262086,Public,Commercial,Pleuronectidae,172859,AKFINHIST
1990,ALASKA,"HALIBUT, GREENLAND",22393770,10158,2276846,Public,Commercial,Reinhardtius hippoglossoides,172930,AKFINHIST
1990,ALASKA,"HALIBUT, PACIFIC",69943837,31726,94031102,Public,Commercial,Hippoglossus stenolepis,172932,AKFINHIST
1990,ALASKA,"HERRING, PACIFIC",90627711,41108,28625594,Public,Commercial,Clupea pallasii,551209,AKFINHIST
1990,ALASKA,LINGCOD,1657947,752,621556,Public,Commercial,Ophiodon elongatus,167116,AKFINHIST
1990,ALASKA,"MACKEREL, ATKA",49081510,22263,6577522,Public,Commercial,Pleurogrammus monopterygius,167120,AKFINHIST
1990,ALASKA,"POLLOCK, WALLEYE ",3105547815,1408667,271239295,Public,Commercial,Gadus chalcogrammus,934083,AKFINHIST
1990,ALASKA,"ROCKFISH, BLACK",100818,46,17518,Public,Commercial,Sebastes melanops,166727,AKFINHIST
1990,ALASKA,"ROCKFISH, BOCACCIO",110388,50,34092,Public,Commercial,Sebastes paucispinis,166733,AKFINHIST
1990,ALASKA,"ROCKFISH, CANARY",4783,2,1521,Public,Commercial,Sebastes pinniger,166734,AKFINHIST
1990,ALASKA,"ROCKFISH, DARKBLOTCHED",352,0,142,Public,Commercial,Sebastes crameri,166715,AKFINHIST
1990,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH",11289535,5121,2190967,Public,Commercial,Sebastes alutus,166707,AKFINHIST
1990,ALASKA,"ROCKFISH, REDBANDED",19220,9,5529,Public,Commercial,Sebastes babcocki,166710,AKFINHIST
1990,ALASKA,"ROCKFISH, REDSTRIPE",3366,2,983,Public,Commercial,Sebastes proriger,166736,AKFINHIST
1990,ALASKA,"ROCKFISH, SILVERGRAY",15590,7,3757,Public,Commercial,Sebastes brevispinis,166711,AKFINHIST
1990,ALASKA,"ROCKFISH, WIDOW",1077,0,116,Public,Commercial,Sebastes entomelas,166719,AKFINHIST
1990,ALASKA,"ROCKFISH, YELLOWEYE",783776,356,408154,Public,Commercial,Sebastes ruberrimus,166740,AKFINHIST
1990,ALASKA,"ROCKFISH, YELLOWTAIL",673,0,186,Public,Commercial,Sebastes flavidus,166720,AKFINHIST
1990,ALASKA,ROCKFISHES **,89626060,40654,13799065,Public,Commercial,Sebastes ,166705,AKFINHIST
1990,ALASKA,SABLEFISH,69657651,31597,46858917,Public,Commercial,Anoplopoma fimbria,167123,AKFINHIST
1990,ALASKA,"SALMON, CHINOOK",10942626,4964,21101460,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFINHIST
1990,ALASKA,"SALMON, CHUM",58932683,26732,27012806,Public,Commercial,Oncorhynchus keta,161976,AKFINHIST
1990,ALASKA,"SALMON, COHO",38662920,17537,39492939,Public,Commercial,Oncorhynchus kisutch,161977,AKFINHIST
1990,ALASKA,"SALMON, PACIFIC **",258330,117,630972,Public,Commercial,Oncorhynchus,161974,AKFINHIST
1990,ALASKA,"SALMON, PINK",243329501,110374,79504188,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFINHIST
1990,ALASKA,"SALMON, SOCKEYE",305116271,138400,392014793,Public,Commercial,Oncorhynchus nerka,161979,AKFINHIST
1990,ALASKA,"SCALLOP, WEATHERVANE",1481362,672,5049014,Public,Commercial,Patinopecten caurinus,79757,AKFINHIST
1990,ALASKA,"SHARK, DOGFISH, SPINY",8766,4,875,Public,Commercial,Squalus acanthias,160617,AKFINHIST
1990,ALASKA,"SHRIMPS, PENAEID **",3177929,1441,2061813,Public,Commercial,Penaeidae,95602,AKFINHIST
1990,ALASKA,"SOLE, DOVER",2557908,1160,295970,Public,Commercial,Microstomus pacificus,172887,AKFINHIST
1990,ALASKA,"SOLE, ENGLISH",21911,10,2454,Public,Commercial,Parophrys vetulus,172921,AKFINHIST
1990,ALASKA,"SOLE, PETRALE",255822,116,92101,Public,Commercial,Eopsetta jordani,172868,AKFINHIST
1990,ALASKA,"SOLE, REX",1109053,503,145985,Public,Commercial,Glyptocephalus zachirus,172978,AKFINHIST
1990,ALASKA,"SOLE, ROCK",37053857,16808,5509751,Public,Commercial,Paraplagusia bilineata,173105,AKFINHIST
1990,ALASKA,"SOLE, YELLOWFIN",24182351,10969,1938088,Public,Commercial,Limanda aspera,172907,AKFINHIST
1990,ALASKA,"SQUIDS, LOLIGINIDAE **",1041736,473,246089,Public,Commercial,Loliginidae,82369,AKFINHIST
1990,ALASKA,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",100393,46,75028,Public,Commercial,Strongylocentrotus,157968,AKFINHIST
1990,ALASKA,"VERTEBRATES, JAWED",13751686,6238,1716864,Public,Commercial,Gnathostomata ,914179,AKFINHIST
1989,ALASKA,ABALONES **,61804,28,331018,Public,Commercial,Haliotidae,69492,AKFINHIST
1989,ALASKA,"CLAM, PACIFIC GEODUCK",204441,93,103562,Public,Commercial,Panopea abrupta,81779,AKFINHIST
1989,ALASKA,"COD, PACIFIC",364722691,165437,55273590,Public,Commercial,Gadus macrocephalus,164711,AKFINHIST
1989,ALASKA,"CRAB, DUNGENESS",7667593,3478,8456126,Public,Commercial,Cancer magister,98675,AKFINHIST
1989,ALASKA,"CRAB, KING **",24464842,11097,97806829,Public,Commercial,Paralithodes,97934,AKFINHIST
1989,ALASKA,"CRAB, SNOW",147645204,66971,117968365,Public,Commercial,Chionoecetes opilio,98428,AKFINHIST
1989,ALASKA,"CRAB, SOUTHERN TANNER",15623511,7087,45281173,Public,Commercial,Chionoecetes bairdi,98429,AKFINHIST
1989,ALASKA,CRUSTACEANS **,1581696,717,698431,Public,Commercial,Crustacea,83677,AKFINHIST
1989,ALASKA,FLATFISHES **,8155031,3699,878191,Public,Commercial,Pleuronectiformes,172702,AKFINHIST
1989,ALASKA,"FLOUNDER, ARROWTOOTH",1928069,875,109452,Public,Commercial,Atheresthes stomias,172862,AKFINHIST
1989,ALASKA,"FLOUNDER, STARRY",259065,118,58876,Public,Commercial,Platichthys stellatus,172893,AKFINHIST
1989,ALASKA,"FLOUNDERS, RIGHTEYE **",1550663,703,76340,Public,Commercial,Pleuronectidae,172859,AKFINHIST
1989,ALASKA,"HALIBUT, GREENLAND",19379023,8790,2037608,Public,Commercial,Reinhardtius hippoglossoides,172930,AKFINHIST
1989,ALASKA,"HALIBUT, PACIFIC",74290823,33698,83842963,Public,Commercial,Hippoglossus stenolepis,172932,AKFINHIST
1989,ALASKA,"HERRING, PACIFIC",96895034,43951,19217960,Public,Commercial,Clupea pallasii,551209,AKFINHIST
1989,ALASKA,LINGCOD,1281029,581,469127,Public,Commercial,Ophiodon elongatus,167116,AKFINHIST
1989,ALASKA,"MACKEREL, ATKA",40660552,18444,1709544,Public,Commercial,Pleurogrammus monopterygius,167120,AKFINHIST
1989,ALASKA,"MUSSEL, SEA",167524,76,251057,Public,Commercial,Mytilus edulis,79454,AKFINHIST
1989,ALASKA,"POLLOCK, WALLEYE ",2337805358,1060422,187579301,Public,Commercial,Gadus chalcogrammus,934083,AKFINHIST
1989,ALASKA,"ROCKFISH, BLACK",74845,34,16946,Public,Commercial,Sebastes melanops,166727,AKFINHIST
1989,ALASKA,"ROCKFISH, BOCACCIO",1261,1,321,Public,Commercial,Sebastes paucispinis,166733,AKFINHIST
1989,ALASKA,"ROCKFISH, CANARY",4535,2,1476,Public,Commercial,Sebastes pinniger,166734,AKFINHIST
1989,ALASKA,"ROCKFISH, DARKBLOTCHED",1362,1,216,Public,Commercial,Sebastes crameri,166715,AKFINHIST
1989,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH",704306,319,158473,Public,Commercial,Sebastes alutus,166707,AKFINHIST
1989,ALASKA,"ROCKFISH, REDBANDED",25644,12,7614,Public,Commercial,Sebastes babcocki,166710,AKFINHIST
1989,ALASKA,"ROCKFISH, REDSTRIPE",815,0,160,Public,Commercial,Sebastes proriger,166736,AKFINHIST
1989,ALASKA,"ROCKFISH, SILVERGRAY",5736,3,1599,Public,Commercial,Sebastes brevispinis,166711,AKFINHIST
1989,ALASKA,"ROCKFISH, WIDOW",37,0,7,Public,Commercial,Sebastes entomelas,166719,AKFINHIST
1989,ALASKA,"ROCKFISH, YELLOWEYE",971929,441,528381,Public,Commercial,Sebastes ruberrimus,166740,AKFINHIST
1989,ALASKA,"ROCKFISH, YELLOWMOUTH",8,0,2,Public,Commercial,Sebastes reedi,166737,AKFINHIST
1989,ALASKA,"ROCKFISH, YELLOWTAIL",3188,1,880,Public,Commercial,Sebastes flavidus,166720,AKFINHIST
1989,ALASKA,ROCKFISHES **,65883583,29885,18553545,Public,Commercial,Sebastes ,166705,AKFINHIST
1989,ALASKA,SABLEFISH,75439020,34219,62472478,Public,Commercial,Anoplopoma fimbria,167123,AKFINHIST
1989,ALASKA,"SALMON, CHINOOK",10827145,4911,20387665,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFINHIST
1989,ALASKA,"SALMON, CHUM",58225916,26411,23054108,Public,Commercial,Oncorhynchus keta,161976,AKFINHIST
1989,ALASKA,"SALMON, COHO",32576702,14777,26771741,Public,Commercial,Oncorhynchus kisutch,161977,AKFINHIST
1989,ALASKA,"SALMON, PACIFIC **",568167,258,1548799,Public,Commercial,Oncorhynchus,161974,AKFINHIST
1989,ALASKA,"SALMON, PINK",284104736,128869,117108966,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFINHIST
1989,ALASKA,"SALMON, SOCKEYE",260075534,117969,369027340,Public,Commercial,Oncorhynchus nerka,161979,AKFINHIST
1989,ALASKA,"SCALLOP, WEATHERVANE",534763,243,2010551,Public,Commercial,Patinopecten caurinus,79757,AKFINHIST
1989,ALASKA,"SHARK, DOGFISH, SPINY",11112,5,2101,Public,Commercial,Squalus acanthias,160617,AKFINHIST
1989,ALASKA,"SHRIMPS, PENAEID **",2092357,949,1668057,Public,Commercial,Penaeidae,95602,AKFINHIST
1989,ALASKA,"SOLE, DOVER",3145812,1427,304565,Public,Commercial,Microstomus pacificus,172887,AKFINHIST
1989,ALASKA,"SOLE, ENGLISH",14730,7,1396,Public,Commercial,Parophrys vetulus,172921,AKFINHIST
1989,ALASKA,"SOLE, REX",802214,364,108103,Public,Commercial,Glyptocephalus zachirus,172978,AKFINHIST
1989,ALASKA,"SOLE, ROCK",54329434,24644,7463313,Public,Commercial,Paraplagusia bilineata,173105,AKFINHIST
1989,ALASKA,"SOLE, YELLOWFIN",3669077,1664,333097,Public,Commercial,Limanda aspera,172907,AKFINHIST
1989,ALASKA,"SQUIDS, LOLIGINIDAE **",346132,157,87053,Public,Commercial,Loliginidae,82369,AKFINHIST
1989,ALASKA,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",244962,111,97305,Public,Commercial,Strongylocentrotus,157968,AKFINHIST
1989,ALASKA,"VERTEBRATES, JAWED",1201911,545,192086,Public,Commercial,Gnathostomata ,914179,AKFINHIST
1988,ALASKA,ABALONES **,76100,35,307368,Public,Commercial,Haliotidae,69492,AKFINHIST
1988,ALASKA,"CLAM, PACIFIC GEODUCK",189856,86,57338,Public,Commercial,Panopea abrupta,81779,AKFINHIST
1988,ALASKA,"COD, PACIFIC",260281201,118063,36914772,Public,Commercial,Gadus macrocephalus,164711,AKFINHIST
1988,ALASKA,"CONCHS, TRUE **",873,0,88,Public,Commercial,Strombus,72555,AKFINHIST
1988,ALASKA,"CRAB, DUNGENESS",10572491,4796,10747146,Public,Commercial,Cancer magister,98675,AKFINHIST
1988,ALASKA,"CRAB, KING **",20988031,9520,84478800,Public,Commercial,Paralithodes,97934,AKFINHIST
1988,ALASKA,"CRAB, SNOW",130817707,59339,109232789,Public,Commercial,Chionoecetes opilio,98428,AKFINHIST
1988,ALASKA,"CRAB, SOUTHERN TANNER",13539220,6141,30986522,Public,Commercial,Chionoecetes bairdi,98429,AKFINHIST
1988,ALASKA,"CRABS, DECAPODA (ORDER) **",15738,7,30406,Public,Commercial,Decapoda,95599,AKFINHIST
1988,ALASKA,CRUSTACEANS **,464228,211,250937,Public,Commercial,Crustacea,83677,AKFINHIST
1988,ALASKA,FLATFISHES **,11402353,5172,1181230,Public,Commercial,Pleuronectiformes,172702,AKFINHIST
1988,ALASKA,"FLOUNDER, ARROWTOOTH",2057211,933,111794,Public,Commercial,Atheresthes stomias,172862,AKFINHIST
1988,ALASKA,"FLOUNDER, STARRY",796552,361,173686,Public,Commercial,Platichthys stellatus,172893,AKFINHIST
1988,ALASKA,"FLOUNDERS, RIGHTEYE **",926027,420,66552,Public,Commercial,Pleuronectidae,172859,AKFINHIST
1988,ALASKA,"HALIBUT, GREENLAND",14520962,6587,3038240,Public,Commercial,Reinhardtius hippoglossoides,172930,AKFINHIST
1988,ALASKA,"HALIBUT, PACIFIC",81060480,36769,74679188,Public,Commercial,Hippoglossus stenolepis,172932,AKFINHIST
1988,ALASKA,"HERRING, PACIFIC",112609541,51079,53894069,Public,Commercial,Clupea pallasii,551209,AKFINHIST
1988,ALASKA,LINGCOD,1561958,708,591666,Public,Commercial,Ophiodon elongatus,167116,AKFINHIST
1988,ALASKA,"MACKEREL, ATKA",4440828,2014,260728,Public,Commercial,Pleurogrammus monopterygius,167120,AKFINHIST
1988,ALASKA,"POLLOCK, WALLEYE ",1274916240,578298,96711301,Public,Commercial,Gadus chalcogrammus,934083,AKFINHIST
1988,ALASKA,"ROCKFISH, BLACK",394935,179,77238,Public,Commercial,Sebastes melanops,166727,AKFINHIST
1988,ALASKA,"ROCKFISH, BOCACCIO",76,0,16,Public,Commercial,Sebastes paucispinis,166733,AKFINHIST
1988,ALASKA,"ROCKFISH, CANARY",9193,4,3618,Public,Commercial,Sebastes pinniger,166734,AKFINHIST
1988,ALASKA,"ROCKFISH, DARKBLOTCHED",325,0,69,Public,Commercial,Sebastes crameri,166715,AKFINHIST
1988,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH",675892,307,164975,Public,Commercial,Sebastes alutus,166707,AKFINHIST
1988,ALASKA,"ROCKFISH, REDBANDED",17960,8,6368,Public,Commercial,Sebastes babcocki,166710,AKFINHIST
1988,ALASKA,"ROCKFISH, REDSTRIPE",5,0,1,Public,Commercial,Sebastes proriger,166736,AKFINHIST
1988,ALASKA,"ROCKFISH, SILVERGRAY",3822,2,1383,Public,Commercial,Sebastes brevispinis,166711,AKFINHIST
1988,ALASKA,"ROCKFISH, WIDOW",12,0,5,Public,Commercial,Sebastes entomelas,166719,AKFINHIST
1988,ALASKA,"ROCKFISH, YELLOWEYE",1532535,695,802670,Public,Commercial,Sebastes ruberrimus,166740,AKFINHIST
1988,ALASKA,"ROCKFISH, YELLOWMOUTH",344,0,177,Public,Commercial,Sebastes reedi,166737,AKFINHIST
1988,ALASKA,"ROCKFISH, YELLOWTAIL",80,0,20,Public,Commercial,Sebastes flavidus,166720,AKFINHIST
1988,ALASKA,ROCKFISHES **,43661463,19805,13810731,Public,Commercial,Sebastes ,166705,AKFINHIST
1988,ALASKA,SABLEFISH,82184326,37279,77698799,Public,Commercial,Anoplopoma fimbria,167123,AKFINHIST
1988,ALASKA,"SALMON, CHINOOK",10718922,4862,29275113,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFINHIST
1988,ALASKA,"SALMON, CHUM",116724996,52946,102863547,Public,Commercial,Oncorhynchus keta,161976,AKFINHIST
1988,ALASKA,"SALMON, COHO",35299092,16012,61581492,Public,Commercial,Oncorhynchus kisutch,161977,AKFINHIST
1988,ALASKA,"SALMON, PACIFIC **",354728,161,1161317,Public,Commercial,Oncorhynchus,161974,AKFINHIST
1988,ALASKA,"SALMON, PINK",169093494,76700,134286974,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFINHIST
1988,ALASKA,"SALMON, SOCKEYE",188179137,85357,442419090,Public,Commercial,Oncorhynchus nerka,161979,AKFINHIST
1988,ALASKA,"SCALLOP, WEATHERVANE",341070,155,1201201,Public,Commercial,Patinopecten caurinus,79757,AKFINHIST
1988,ALASKA,"SHARK, DOGFISH, SPINY",41870,19,3626,Public,Commercial,Squalus acanthias,160617,AKFINHIST
1988,ALASKA,"SHRIMPS, PENAEID **",2740918,1243,2600700,Public,Commercial,Penaeidae,95602,AKFINHIST
1988,ALASKA,"SOLE, DOVER",2047483,929,302723,Public,Commercial,Microstomus pacificus,172887,AKFINHIST
1988,ALASKA,"SOLE, ENGLISH",27444,12,4737,Public,Commercial,Parophrys vetulus,172921,AKFINHIST
1988,ALASKA,"SOLE, REX",1479014,671,232618,Public,Commercial,Glyptocephalus zachirus,172978,AKFINHIST
1988,ALASKA,"SOLE, ROCK",50699505,22997,6464699,Public,Commercial,Paraplagusia bilineata,173105,AKFINHIST
1988,ALASKA,"SOLE, YELLOWFIN",16293284,7391,2927444,Public,Commercial,Limanda aspera,172907,AKFINHIST
1988,ALASKA,"SQUIDS, LOLIGINIDAE **",449735,204,113561,Public,Commercial,Loliginidae,82369,AKFINHIST
1988,ALASKA,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",244918,111,200457,Public,Commercial,Strongylocentrotus,157968,AKFINHIST
1988,ALASKA,"VERTEBRATES, JAWED",1817201,824,316716,Public,Commercial,Gnathostomata ,914179,AKFINHIST
1987,ALASKA,ABALONES **,68199,31,210935,Public,Commercial,Haliotidae,69492,AKFINHIST
1987,ALASKA,"COD, PACIFIC",163562447,74191,28909134,Public,Commercial,Gadus macrocephalus,164711,AKFINHIST
1987,ALASKA,"CRAB, DUNGENESS",9378615,4254,10637312,Public,Commercial,Cancer magister,98675,AKFINHIST
1987,ALASKA,"CRAB, KING **",30439880,13807,99009063,Public,Commercial,Paralithodes,97934,AKFINHIST
1987,ALASKA,"CRAB, SNOW",100924939,45779,74886305,Public,Commercial,Chionoecetes opilio,98428,AKFINHIST
1987,ALASKA,"CRAB, SOUTHERN TANNER",11883781,5390,27031713,Public,Commercial,Chionoecetes bairdi,98429,AKFINHIST
1987,ALASKA,"CRABS, DECAPODA (ORDER) **",23279,11,43366,Public,Commercial,Decapoda,95599,AKFINHIST
1987,ALASKA,CRUSTACEANS **,429023,195,204935,Public,Commercial,Crustacea,83677,AKFINHIST
1987,ALASKA,FLATFISHES **,16824213,7631,1356926,Public,Commercial,Pleuronectiformes,172702,AKFINHIST
1987,ALASKA,"FLOUNDER, ARROWTOOTH",400772,182,62408,Public,Commercial,Atheresthes stomias,172862,AKFINHIST
1987,ALASKA,"FLOUNDER, STARRY",890098,404,212571,Public,Commercial,Platichthys stellatus,172893,AKFINHIST
1987,ALASKA,"FLOUNDERS, RIGHTEYE **",54300,25,10845,Public,Commercial,Pleuronectidae,172859,AKFINHIST
1987,ALASKA,"HALIBUT, GREENLAND",18836370,8544,4524108,Public,Commercial,Reinhardtius hippoglossoides,172930,AKFINHIST
1987,ALASKA,"HALIBUT, PACIFIC",75044651,34040,81070601,Public,Commercial,Hippoglossus stenolepis,172932,AKFINHIST
1987,ALASKA,"HERRING, PACIFIC",102508397,46498,43605131,Public,Commercial,Clupea pallasii,551209,AKFINHIST
1987,ALASKA,LINGCOD,1076604,488,425920,Public,Commercial,Ophiodon elongatus,167116,AKFINHIST
1987,ALASKA,"MACKEREL, ATKA",273505,124,57539,Public,Commercial,Pleurogrammus monopterygius,167120,AKFINHIST
1987,ALASKA,"POLLOCK, WALLEYE ",562931084,255344,41860630,Public,Commercial,Gadus chalcogrammus,934083,AKFINHIST
1987,ALASKA,"ROCKFISH, BLACK",238759,108,86855,Public,Commercial,Sebastes melanops,166727,AKFINHIST
1987,ALASKA,"ROCKFISH, CANARY",23106,10,9559,Public,Commercial,Sebastes pinniger,166734,AKFINHIST
1987,ALASKA,"ROCKFISH, DARKBLOTCHED",3973,2,666,Public,Commercial,Sebastes crameri,166715,AKFINHIST
1987,ALASKA,"ROCKFISH, PACIFIC OCEAN PERCH",100822,46,20256,Public,Commercial,Sebastes alutus,166707,AKFINHIST
1987,ALASKA,"ROCKFISH, REDBANDED",8232,4,2261,Public,Commercial,Sebastes babcocki,166710,AKFINHIST
1987,ALASKA,"ROCKFISH, REDSTRIPE",4,0,1,Public,Commercial,Sebastes proriger,166736,AKFINHIST
1987,ALASKA,"ROCKFISH, SILVERGRAY",761,0,149,Public,Commercial,Sebastes brevispinis,166711,AKFINHIST
1987,ALASKA,"ROCKFISH, YELLOWEYE",2188447,993,1003151,Public,Commercial,Sebastes ruberrimus,166740,AKFINHIST
1987,ALASKA,"ROCKFISH, YELLOWTAIL",3711,2,930,Public,Commercial,Sebastes flavidus,166720,AKFINHIST
1987,ALASKA,ROCKFISHES **,31348390,14220,8954769,Public,Commercial,Sebastes ,166705,AKFINHIST
1987,ALASKA,SABLEFISH,74867225,33960,47552693,Public,Commercial,Anoplopoma fimbria,167123,AKFINHIST
1987,ALASKA,"SALMON, CHINOOK",13206092,5990,26691309,Public,Commercial,Oncorhynchus tshawytscha,161980,AKFINHIST
1987,ALASKA,"SALMON, CHUM",75102802,34066,35625634,Public,Commercial,Oncorhynchus keta,161976,AKFINHIST
1987,ALASKA,"SALMON, COHO",24717758,11212,28175674,Public,Commercial,Oncorhynchus kisutch,161977,AKFINHIST
1987,ALASKA,"SALMON, PACIFIC **",205505,93,321158,Public,Commercial,Oncorhynchus,161974,AKFINHIST
1987,ALASKA,"SALMON, PINK",150448167,68243,64602770,Public,Commercial,Oncorhynchus gorbuscha,161975,AKFINHIST
1987,ALASKA,"SALMON, SOCKEYE",224625943,101890,347851126,Public,Commercial,Oncorhynchus nerka,161979,AKFINHIST
1987,ALASKA,"SCALLOP, WEATHERVANE",583043,264,2103319,Public,Commercial,Patinopecten caurinus,79757,AKFINHIST
1987,ALASKA,"SHARK, DOGFISH, SPINY",72761,33,6542,Public,Commercial,Squalus acanthias,160617,AKFINHIST
1987,ALASKA,"SHRIMPS, PENAEID **",2713155,1231,2608243,Public,Commercial,Penaeidae,95602,AKFINHIST
1987,ALASKA,"SOLE, DOVER",49934,23,7892,Public,Commercial,Microstomus pacificus,172887,AKFINHIST
1987,ALASKA,"SOLE, ENGLISH",33713,15,3790,Public,Commercial,Parophrys vetulus,172921,AKFINHIST
1987,ALASKA,"SOLE, PETRALE",25685,12,21095,Public,Commercial,Eopsetta jordani,172868,AKFINHIST
1987,ALASKA,"SOLE, REX",290986,132,25455,Public,Commercial,Glyptocephalus zachirus,172978,AKFINHIST
1987,ALASKA,"SOLE, ROCK",21723896,9854,1558698,Public,Commercial,Paraplagusia bilineata,173105,AKFINHIST
1987,ALASKA,"SOLE, YELLOWFIN",72540,33,7761,Public,Commercial,Limanda aspera,172907,AKFINHIST
1987,ALASKA,"SQUIDS, LOLIGINIDAE **",2184,1,1089,Public,Commercial,Loliginidae,82369,AKFINHIST
1987,ALASKA,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",757480,344,162831,Public,Commercial,Strongylocentrotus,157968,AKFINHIST
1987,ALASKA,"VERTEBRATES, JAWED",2254224,1023,216890,Public,Commercial,Gnathostomata ,914179,AKFINHIST
